ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
73015900,1092.512,1092.036,1092.668,1092.933,1092.483,1092.543,1092.409,1092.372,1092.191,1091.965,1091.464,1092.962,1092.197,1092.047,1091.882,1092.065,1091.714,1091.513,1091.868,1092.871,1092.409,1093.156,1091.797,1092.235,1092.886,1092.369,1092.516
73019600,1122.869,1123.908,1123.313,1123.825,1123.524,1123.986,1122.892,1123.289,1123.101,1123.011,1122.284,1122.903,1123.52,1123.795,1122.59,1123.335,1122.675,1122.57,1123.232,1122.821,1123.702,1126.29,1123.02,1124.181,1124.311,1123.575,1123.793
73020000,1122.746,1123.297,1122.936,1122.819,1123.023,1122.866,1122.868,1123.282,1123.072,1123.683,1122.404,1122.843,1122.885,1122.688,1122.844,1123.022,1122.337,1122.799,1122.882,1122.746,1122.954,1125.59,1122.99,1122.732,1123.168,1122.979,1123.122
77008400,1184.598,1184.967,1185.005,1184.962,1184.868,1184.789,1184.784,1184.404,1184.86,1184.686,1184.475,1184.471,1185.049,1184.698,1184.537,1184.698,1184.26,1184.43,1184.776,1184.49,1184.63,1185.1,1184.589,1184.637,1184.904,1184.606,1184.574
77008900,1183.301,1183.384,1183.414,1183.43,1183.421,1183.75,1183.338,1183.587,1183.417,1183.297,1183.314,1183.272,1183.576,1183.084,1183.475,1183.618,1182.765,1183.473,1183.312,1183.299,1183.331,1183.575,1183.151,1183.711,1183.819,1183.11,1183.173
77015400,1253.597,1254.462,1254.872,1255.259,1255.524,1256.236,1257.178,1256.438,1255.021,1254.798,1253.501,1255.296,1255.591,1256.01,1254.817,1254.561,1254.275,1254.262,1254.947,1255.846,1255.888,1257.008,1255.379,1255.016,1255.616,1255.275,1255.073
77018100,1331.408,1332.031,1331.729,1332.26,1331.808,1331.975,1331.87,1331.806,1331.974,1332.038,1331.579,1332.175,1332.366,1332.35,1331.912,1332.616,1331.881,1331.77,1332.021,1331.651,1332.245,1332.479,1331.88,1332.02,1332.368,1332.176,1332.199
77021500,1321.994,1323.321,1322.765,1323.474,1322.813,1323.24,1322.35,1323.26,1322.737,1323.072,1321.876,1323.337,1323.423,1323.691,1322.269,1323.367,1322.181,1322.451,1322.928,1322.631,1323.006,1323.772,1322.822,1323.346,1324.081,1323.228,1322.831
80000500,1254.433,1254.5,1254.483,1255.215,1255.589,1256,1256.495,1256.708,1256.287,1256.567,1255.927,1256.266,1256.33,1255.894,1255.443,1255.883,1255.736,1255.802,1255.784,1255.949,1256.291,1256.804,1256.372,1256.42,1256.889,1256.342,1256.051
82007400,875.168,875.085,875.763,875.997,875.246,876.041,875.976,875.438,875.929,875.913,875.722,875.694,875.943,875.631,875.413,875.339,875.183,874.144,873.951,871.425,869.269,874.537,874.745,874.747,875.788,875.418,875.863
82008000,934.711,936.218,936.294,937.078,936.877,937.083,937.072,936.816,936.809,936.969,936.508,936.997,937.266,937.468,936.987,937.233,936.668,936.263,936.706,935.616,935.623,936.856,936.469,936.705,937.095,936.967,937.042
82009100,956.05,955.95,955.864,955.745,955.575,955.663,955.38,955.732,955.835,955.773,955.565,955.944,955.945,955.245,955.721,955.621,955.454,955.551,955.972,955.445,955.698,955.687,955.748,955.439,955.91,955.62,956.02
82010400,921.092,921.457,922.168,922.858,922.628,922.734,922.616,922.417,922.538,922.435,922.153,922.385,922.582,922.369,921.829,921.955,922.097,921.188,920.941,920.142,919.71,920.33,921.68,921.49,921.61,921.56,922.33
82010600,884.54,884.218,884.17,884.779,884.815,884.875,884.671,884.83,884.942,884.723,884.329,884.489,884.519,884.447,884.306,884.204,884.124,884.049,883.828,883.044,882.647,884.29,883.72,884.31,884.42,884.36,884.49
82011000,887.231,885.457,885.13,887.679,887.475,887.883,888.002,888.003,887.745,887.238,887.001,888.649,888.222,887.907,886.868,887.474,889.165,889.55,886.73,887.5,884.72,885.31,885.692,888.448,889.576,886.536,886.207
82011500,962.729,963.435,963.1,963.546,963.35,963.338,963.163,963.426,963.348,963.333,963.329,963.58,963.469,963.305,963.703,963.547,963.272,963.391,963.34,963.246,963.311,963.324,963.243,963.322,963.51,963.27,963.31
82011800,936.039,937.307,938.12,939.207,938.229,939.252,938.337,938.679,937.857,938.747,937.57,939.106,939.359,938.057,937.857,938.574,938.523,937.579,937.595,936.387,937.21,938.373,937.28,937.228,939.033,937.36,938.37
82014000,928.43,929.515,930.445,930.83,930.985,931.796,931.827,931.348,931.064,930.7,930.13,930.143,930.87,931.181,930.685,930.57,930.561,929.452,929.528,928.577,928.419,928.99,928.97,928.996,929.72,929.683,930.451
82015900,901.456,901.449,901.238,901.577,901.394,901.608,901.362,901.374,901.436,901.487,901.679,901.644,901.548,901.607,901.499,901.417,901.255,901.186,901.309,901.175,901.433,901.559,901.459,901.46,901.638,901.576,901.502
82016600,906.819,907.138,907.149,908.226,907.61,907.519,907.244,907.629,907.755,907.645,907.354,907.533,907.563,907.292,907.449,907.584,907.365,907.695,907.57,907.553,907.75,907.751,907.671,907.559,907.6,906.95,907.72
83004000,1127.874,1128.477,1128.432,1128.479,1128.286,1128.371,1128.297,1128.44,1128.55,1128.67,1128.156,1128.466,1127.969,1128.224,1127.538,1128.545,1128.59,1127.873,1127.82,1127.905,1128.438,1128.254,1127.873,1127.64,1128.199,1128.015,1128.638
83004300,1077.943,1078.972,1078.858,1079.558,1078.838,1078.709,1078.775,1078.692,1079.4,1079.43,1077.16,1081.5,1077.89,1078.514,1078.828,1079.186,1078.377,1078.82,1078.908,1078.638,1079.533,1078.89,1077.191,1078.581,1079.112,1078.557,1079.263
86001100,950.786,951.909,952.667,953.926,955.764,955.848,955.768,954.678,953.737,953.405,952.304,952.712,954.281,954.291,953.532,953.392,953.223,952.901,952.783,952.422,953.538,954.521,953.488,953.466,954.768,953.513,953.894
86002300,963.347,965.637,966.651,967.377,968.573,968.709,968.744,968.254,968.31,967.42,967.25,967.336,969.166,969.12,968.06,968.108,968.92,968.11,967.664,966.872,967.824,969.105,968.658,968.429,969.047,968.32,968.01
86005300,961.918,962.579,963.679,964.553,965.989,966.575,965.88,966.023,965.449,965.147,963.89,964.108,965.971,965.582,965.238,965.342,965.246,965.122,964.963,964.16,964.723,966.275,965.485,965.511,965.987,965.09,965.288
86013400,997.363,998.983,1000.684,1000.646,1000.784,1000.904,1000.254,1000.533,1000.614,1000.772,1000.164,1000.553,1001.347,1000.664,1000.322,1000.99,1000.266,1000.295,1000.776,1000.68,1001.171,1000.895,1000.202,1000.381,1001.234,1000.716,1000.945
86022300,1006.891,1008.143,1009.051,1009.438,1012.383,1011.467,1011.262,1009.528,1009.215,1008.669,1007.736,1008.057,1008.587,1010.227,1009.159,1009.141,1009.23,1009.06,1008.88,1008.475,1008.517,1009.98,1010.643,1009.92,1010.899,1010.883,1011.33
86028900,1048.678,1050.033,1049.545,1049.77,1049.652,1049.426,1049.328,1049.52,1049.8,1049.56,1049.27,1049.326,1050.676,1049.858,1049.579,1049.73,1049.342,1049.69,1049.86,1049.527,1049.84,1050.685,1049.942,1049.622,1050.307,1049.933,1050.274
